customer_age,gender,dependent_count,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_change_q4_q1,total_trans_count,total_count_change_q4_q1,avg_utilization_ratio,attrition_flag
46,1,4,1,2,1,9.509703949201802,1567,-0.2294131643278051,105,-0.2876820724517809,0.116,0
45,0,5,4,3,2,7.6760099320288875,1208,-0.5638748448558062,28,-0.43540898448123644,0.56,0
57,0,1,3,2,2,7.3833681469923835,0,-0.4019712188539085,85,-0.35667494393873245,0.0,0
39,1,2,5,3,3,8.0959035329611,1272,-0.22439433321586233,34,-0.6069694843188929,0.388,0
53,0,2,1,2,1,9.400960731584833,1350,-0.15782408519356722,115,-0.4049652330665133,0.112,0
53,0,1,3,3,4,7.807510042216193,1733,0.19556678354397525,62,-0.4588658848352796,0.705,0
40,1,5,6,1,4,8.304494897963567,1744,-0.5412848312506993,37,-0.6124892775424908,0.431,0
49,1,4,5,5,3,9.70716848609832,0,-0.3915622029391729,56,-0.6655320135269719,0.0,0
40,0,3,1,2,3,8.837536046107568,1878,0.05732506661926935,64,-0.18753512384684212,0.273,1
49,1,4,2,3,2,10.449178263628198,0,-0.4109802887962745,129,-0.3285040669720361,0.0,0
56,0,0,1,1,2,7.669961995473577,1194,-0.7133498878774648,82,-0.09761282886700041,0.557,0
41,0,4,6,2,3,8.343553835005117,2517,-0.26006690541880756,43,-0.623621117911335,0.599,1
33,1,2,5,2,2,9.145375093123823,1541,-0.24718012914245105,67,-0.029428810690812168,0.164,0
52,1,2,3,1,4,10.003468624899442,1515,-0.6812186096946715,29,-1.1457038962019601,0.069,0
39,0,2,6,3,0,7.8336002236611035,1395,0.04688358589885046,33,-0.6931471805599453,0.553,0
50,0,3,2,2,1,7.3752557780097545,1185,-0.37542098675978763,76,0.0,0.742,0
55,0,0,4,3,1,7.621195162809845,1885,-0.5327304591540407,48,-0.2510287548037454,0.924,0
42,1,2,4,2,3,9.424322081498007,980,-0.42159449003804794,69,-0.5656338602609858,0.079,0
42,0,5,5,2,3,7.840312983320164,1398,-0.4541302800894454,88,-0.1827216368152944,0.55,0
43,0,5,6,2,2,8.512381634419015,866,-0.015113637810048184,69,-0.5656338602609858,0.174,0
42,0,1,3,3,0,8.146998697389993,1010,-0.22189433191377778,85,-0.35667494393873245,0.292,0
41,1,1,5,1,3,9.98432994038023,1748,-0.33547273628812946,24,-0.5108256237659907,0.081,0
49,1,1,2,2,3,8.736168065858228,2201,-0.1839228381609285,70,-0.4652151125139384,0.354,0
48,1,3,6,3,3,8.406485069431817,0,-0.3812604194113469,67,-0.4557063245449111,0.0,0
43,0,0,1,1,0,9.036106025364846,1085,-0.3624056186477175,98,-0.6772738314036552,0.129,0
30,0,0,4,1,3,8.456168489578463,0,0.16296882827813972,87,-0.11541085151132773,0.0,0
34,1,2,6,3,2,8.382289428951436,2049,-0.14502577205025774,80,-0.5108256237659907,0.469,0
33,1,2,3,3,3,8.30622521603216,0,-0.10758521067993743,35,0.4054651081081644,0.0,0
38,0,4,4,4,4,8.499640032168648,2517,-1.0555527992076628,28,-1.2982834837971773,0.512,1
51,0,3,3,3,3,9.100525505968976,2222,-0.9623346703755619,40,-1.0996127890016931,0.248,1
44,1,0,5,2,2,8.574140471857987,1236,-0.164874643190234,90,-0.2231435513142097,0.234,0
41,1,3,6,1,2,10.449178263628198,1202,-0.5058380822549516,33,-0.3051673867928005,0.035,0
47,1,1,5,3,5,9.821843563495618,1422,0.30527638085273207,58,-0.06935007813479317,0.077,0
43,0,5,3,2,2,8.39615486303918,2203,0.044973365642731196,49,-0.916290731874155,0.497,1
57,1,2,5,2,4,10.449178263628198,2099,-0.4636240222816965,26,-0.15431736038435728,0.061,0
55,0,2,5,2,1,7.713784616598755,1340,-0.4185503476568198,73,-0.5327304591540407,0.598,0
48,1,3,3,3,2,9.389239411968807,1665,-0.3930425881096072,40,-0.731888008876376,0.139,0
47,1,3,6,3,3,9.487138427825885,1205,-0.34531118528841737,83,-0.4155154439616658,0.091,0
58,1,2,6,2,4,10.363440845928363,1812,-0.7277386253295643,25,-0.5762534290884459,0.057,0
51,0,3,3,3,0,9.005527777346696,701,-0.1996711951290677,87,-0.11541085151132773,0.086,0
58,1,3,4,1,2,8.716535732544495,1798,-0.34955747616986843,34,-0.47965000629754095,0.295,0
44,1,4,2,4,2,10.084015835708989,2102,-0.0030045090202987243,26,-0.3106095770954856,0.088,0
55,0,1,3,1,3,9.444067716830038,1661,-0.33128570993391293,98,-0.37106368139083207,0.131,0
44,0,3,2,1,1,8.883501584323207,1008,-0.3188288014486177,82,-0.29437106060257756,0.14,0
37,0,3,3,1,4,9.829302654346751,1524,0.32570013963930183,96,-0.1672359193759138,0.082,0
51,0,4,3,3,4,8.866863661202087,918,-0.579818495252942,75,-0.2957142441490452,0.129,0
59,1,1,4,2,4,8.279697133877628,2517,-0.7614260213132397,59,-0.2382571891242579,0.638,0
49,0,4,4,2,1,7.8407064517494,850,-0.3243460568233724,79,-0.33267943838251673,0.334,0
49,0,3,1,2,4,9.307920700315046,0,-0.6911491778972723,28,-1.2982834837971773,0.0,1
47,1,2,2,3,2,10.269934593623564,1974,-0.33827385856784115,90,-0.4992264879226388,0.068,0
31,1,2,6,2,4,7.907651594711089,1920,0.4725005094443228,49,0.04114194333117521,0.706,0
49,1,4,1,1,1,10.449178263628198,1634,-0.26396554583446485,94,-0.7571525105358577,0.047,0
56,0,0,4,1,2,8.343553835005117,1965,-0.818710403535291,32,-0.2510287548037454,0.468,0
42,1,3,3,2,2,10.449178263628198,904,-0.320205264157341,68,-0.41703174447962976,0.026,0
46,0,3,5,2,4,8.916908467543795,0,-0.33267943838251673,64,-0.31471074483970024,0.0,0
49,1,4,2,3,2,9.054972284742485,915,-0.45098562340997367,79,-0.7113111511876165,0.107,0
51,0,3,5,4,3,8.00202481821611,1764,-0.3768776512562517,72,-0.5108256237659907,0.591,0
53,0,1,4,2,4,7.776115477098742,1938,-0.515838165589535,37,-0.38272562113867487,0.813,0
42,1,4,3,3,2,7.824845691026856,1488,-0.579818495252942,75,-0.13353139262452263,0.595,0
48,0,2,6,3,3,7.271217139609844,0,-0.2033409240180301,89,-0.2033409240180301,0.0,0
49,0,3,3,2,2,8.12415060330663,0,-0.4636240222816965,103,-0.2144316107121882,0.0,0
57,0,2,1,2,3,8.776784383701493,1686,-0.2836900511822435,101,-0.4636240222816965,0.26,0
46,0,3,5,3,3,7.271217139609844,576,-0.2561834053924099,66,-0.1827216368152944,0.4,0
48,0,1,3,2,1,10.085017129129874,1454,-0.0779615414697118,64,-0.3797973613595865,0.061,1
38,0,1,3,3,3,9.099743950634156,0,-0.908818717035454,43,-1.194022473472768,0.0,1
54,0,1,4,2,2,8.051022208190679,959,0.007968169649176881,41,-0.8818893051568227,0.306,1
57,1,3,3,1,1,10.449178263628198,2293,-0.22439433321586233,114,-0.282362910974181,0.066,0
41,1,3,5,3,2,9.763708110007842,1044,0.0769610411361284,27,-0.37396644104879345,0.06,0
49,0,3,5,1,2,8.563695025067657,1365,0.026641930946421092,43,0.233489843368354,0.261,0
38,0,2,5,3,3,7.724888439323074,0,-0.7360546815712219,28,-1.0996127890016931,0.0,0
34,1,2,3,2,0,9.40771473139643,1136,-0.2836900511822435,63,-0.6931471805599453,0.093,0
34,0,1,4,3,3,7.748460023899697,2069,0.3357576956833441,57,-0.24718012914245105,0.893,0
50,1,1,6,3,2,9.267476563346992,994,-0.24079848655293046,84,-0.5361434317502807,0.094,0
37,0,2,5,2,6,9.40943710213184,0,-0.10536051565782628,94,-0.17078832098028163,0.0,1
54,1,3,4,1,1,9.4894104675794,0,-0.5516476182862459,24,-0.6931471805599453,0.0,0
48,1,2,3,2,0,7.5485559791698735,0,-0.17673717850005405,59,-0.3768776512562517,0.0,0
43,0,3,3,3,3,9.995245977775669,1467,-0.3624056186477175,89,-0.3871341514234409,0.067,0
58,1,4,6,3,4,8.962263554116761,1885,-0.6329932577401982,25,-1.152013065395225,0.242,0
45,0,3,3,2,2,7.571473648851271,0,-1.0051219455807707,31,-2.234926444520231,0.0,1
40,0,2,2,1,2,7.841492924460013,1713,-0.3624056186477175,88,-0.5603660693261269,0.673,0
59,0,0,1,3,3,8.10076824307173,0,-0.14966077455440627,91,-0.3783364407199117,0.0,0
48,0,1,3,2,2,7.271217139609844,1197,-0.08664780672567217,78,-0.3624056186477175,0.832,0
73,1,0,5,3,2,8.404919948933452,1125,0.30968815271439554,34,0.47933495667461984,0.252,0
45,1,0,4,5,2,9.237079669165805,1746,-0.41400143913045073,72,-0.5108256237659907,0.17,0
34,0,2,3,3,2,7.934155233536322,2160,-0.19237189264745613,56,-0.5108256237659907,0.774,0
35,1,4,6,2,3,8.580167990577626,1318,0.04401688541677426,43,-0.5225608799844117,0.248,0
46,1,2,3,3,2,9.218010878280403,0,-0.44785082460460224,52,-0.5516476182862459,0.0,0
40,0,2,5,3,3,9.482350275033667,0,-0.32158362412746233,61,-0.164874643190234,0.0,0
41,1,4,2,3,6,10.449178263628198,0,-0.8347107448817322,53,-0.18874212459687742,0.0,1
37,1,1,5,3,4,8.25608813381491,1695,-0.33267943838251673,61,-0.03252319170556006,0.44,0
49,0,4,5,1,4,8.960467760919949,957,-0.3229638865964207,70,-0.17197526473981037,0.123,0
48,1,3,5,1,2,9.322865162818028,0,-0.5447271754416722,71,-0.25489224962879004,0.0,0
38,1,1,3,2,3,8.28045768658256,2375,-0.08229524272683016,43,-0.623621117911335,0.602,0
56,0,1,4,4,1,7.437206366871292,0,-0.1660545843300827,74,-0.10869941692334091,0.0,0
61,1,0,6,3,3,8.444622498581403,1162,-0.19845093872383832,74,0.054488185284069776,0.25,1
61,1,0,2,4,3,9.971052738698551,0,-0.363843433417345,53,-0.26526847761488087,0.0,1
50,1,1,1,2,2,10.197648591085619,769,-0.49593701127224005,93,-0.41400143913045073,0.029,0
40,0,3,3,1,2,7.578656850594762,958,-0.23698895813626278,76,-0.15782408519356722,0.49,0
35,0,1,3,3,2,7.691200097522863,1833,-0.579818495252942,72,-0.1672359193759138,0.837,0
53,0,1,2,2,3,8.113426639943654,0,-0.36528331847533263,48,-0.5108256237659907,0.0,1
37,0,4,4,1,2,7.601402334583733,1366,-0.15082288973458366,66,-0.5603660693261269,0.683,0
46,0,3,4,1,2,8.801469470733185,2082,-0.0888312137066157,76,-0.15782408519356722,0.313,0
55,1,2,3,3,3,9.20623194393164,1209,-0.6014799920341214,28,-1.2982834837971773,0.121,0
50,1,0,5,2,3,9.611663580917012,2303,-0.21815600980317063,27,0.6931471805599453,0.154,0
37,0,3,4,4,2,8.85907931788153,1801,-0.28634962721800233,57,-0.03459144476961909,0.256,0
41,1,4,5,3,0,10.240673819890999,1470,0.20375683751401963,36,0.22314355131420976,0.052,0
53,1,3,6,3,3,8.109525659752872,1442,-0.3410828491788962,54,0.07417939817425147,0.434,0
51,1,3,6,3,3,8.148445666243235,1989,-0.34672461308556435,59,0.03343477608623742,0.575,0
31,0,0,2,1,3,8.110427237575024,0,-0.444725822061467,114,-0.3188288014486177,0.0,0
65,0,0,3,6,3,8.68169016329764,477,0.014888612493750559,32,-0.7874578600311866,0.081,1
50,0,5,4,3,3,7.950502434808851,1377,-0.5727010274840783,54,-0.2231435513142097,0.485,0
37,1,3,3,3,4,8.834336974017637,2389,-0.9288695140810151,13,-1.7037485919053417,0.348,1
65,0,0,5,3,3,7.271217139609844,0,-0.2744368457017603,61,-0.5727010274840783,0.0,0
44,0,3,5,2,2,7.271217139609844,0,-0.022245608947319737,57,-0.24718012914245105,0.0,0
39,1,1,4,2,4,8.109826276018477,0,0.0852598439508234,36,-0.4525567156420149,0.0,0
33,0,2,1,3,2,8.224431573221159,0,-0.26526847761488087,92,-0.1743533871447778,0.0,0
43,1,3,1,3,3,9.06681636189014,288,-0.44785082460460224,33,-1.1394342831883648,0.033,1
54,1,2,4,3,2,7.973155433444133,2517,-0.1972321695297089,26,-0.8119307165499123,0.867,1
41,1,4,1,2,2,9.987415012471414,1573,-0.1301086853470204,102,-0.5638748448558062,0.072,0
43,1,1,6,3,3,7.38770923908104,0,-0.23067181773500128,78,-0.20579491297959682,0.0,0
44,0,3,5,3,3,8.36799688505411,0,-0.29437106060257756,37,-0.6124892775424908,0.0,0
44,0,3,3,3,4,8.95828281049733,0,-0.10981486600720657,52,-0.5516476182862459,0.0,1
45,0,4,3,4,2,9.081938657171658,2517,-0.4700036292457356,81,-0.5310283310835102,0.286,0
46,1,2,4,3,2,9.568713872550497,694,-0.583396316600826,34,-0.7381445464906811,0.048,0
43,0,5,5,3,3,9.059168584174444,903,-0.25747623039471507,78,-0.3106095770954856,0.105,0
50,0,2,4,1,3,7.271217139609844,0,0.17898265552843995,77,-0.1827216368152944,0.0,0
48,1,1,1,3,1,7.9208096792886,2152,-0.1972321695297089,125,-0.2731219211204512,0.781,0
65,1,1,3,1,3,8.433594167539924,1438,-0.1839228381609285,69,-0.14502577205025774,0.313,0
47,0,2,5,3,3,8.268475388982598,0,-0.33128570993391293,40,-0.8462983600541201,0.0,1
45,0,4,6,1,0,7.978996370854115,1670,0.04018178963283176,72,-0.27971390280260405,0.572,0
50,0,1,6,3,3,7.434847875211999,479,-0.17673717850005405,42,-1.1647520911726548,0.283,1
58,1,1,2,3,2,9.939047727934678,2221,-0.26266430947649305,109,-0.3523983871714722,0.107,0
65,1,1,5,2,2,8.587278798982926,1309,-0.5551258826625707,63,-0.3523983871714722,0.244,0
38,1,1,4,1,2,7.950149887652018,862,-0.25877072895736086,83,-0.36528331847533263,0.304,0
40,1,3,4,2,4,8.91784674252718,2517,-0.10536051565782628,62,-0.12897038129696006,0.337,0
48,1,3,2,3,2,10.397482328890645,0,-0.4079682383262829,75,-0.08012604447928486,0.0,0
40,1,4,6,4,2,7.80016307039296,1656,-0.2718087232954908,62,-0.1935847490726654,0.678,0
56,1,0,2,2,2,10.449178263628198,2156,-0.35953617621976464,78,-0.20579491297959682,0.062,0
55,0,2,2,1,2,8.763115329619787,0,-0.42159449003804794,69,-0.08664780672567217,0.0,0
65,0,1,4,2,4,8.433594167539924,637,-0.4748151862429576,78,-0.5242486440981314,0.139,0
51,1,3,6,3,2,8.898228985601227,1692,-0.355247391947547,29,-0.49265831981054176,0.231,0
49,0,3,5,1,2,8.263848131368906,0,-0.5091603444469295,66,-0.3051673867928005,0.0,0
30,1,2,5,3,5,8.41913925094085,1977,-0.40947312950570314,69,-0.5025268209512956,0.436,0
40,0,3,4,1,4,8.403800504061147,1418,-0.08338160893905101,73,-0.7765287894989963,0.318,0
37,0,4,5,3,1,8.03689677268507,2517,-0.15665381004537685,23,-0.08664780672567217,0.814,0
47,0,4,3,3,2,7.820840879907344,1560,-0.5568695622673976,23,-1.0412872220488403,0.626,0
51,1,1,4,3,3,8.175829008714597,1563,-0.11316869810563798,59,-0.3078847797693004,0.44,0
42,0,5,3,1,2,8.153637486385282,700,-0.5041810810473222,88,-0.6597124044737079,0.201,0
49,0,4,3,2,3,9.509184911634074,2517,-0.3106095770954856,72,-0.5108256237659907,0.187,0
42,0,3,2,2,3,8.128880142125638,1359,-0.41248972304512876,107,-0.43695577519953516,0.401,0
57,0,1,5,2,3,7.458186157340487,980,-0.44785082460460224,92,-0.08664780672567217,0.565,0
30,0,0,2,2,2,7.390798521735676,1046,-0.31608154697347896,84,-0.4861330111756192,0.645,0
52,0,4,2,3,3,8.39840965542627,1149,-0.17197526473981037,112,-0.3243460568233724,0.259,0
48,1,3,2,3,3,8.140315540159985,2517,-0.140412153716745,46,-0.44161055474451766,0.734,1
47,0,0,3,1,3,7.4821189235521155,691,-0.1301086853470204,84,-0.19116050546115904,0.389,0
53,0,2,5,2,3,7.336936913707618,728,-0.5041810810473222,78,-0.6367668471238376,0.474,0
46,0,4,5,3,3,8.929567707825337,0,0.045928931888399735,63,-0.15899573149045795,0.0,1
44,1,4,5,1,2,8.350902451694811,972,0.5347374438123036,27,0.5306282510621704,0.23,0
47,1,2,2,3,3,9.94323697205341,1302,-0.23193205734728903,82,-0.34531118528841737,0.063,0
50,0,2,2,3,2,9.282474969735382,1084,-0.14156356432178688,126,-0.3856624808119846,0.101,0
46,0,4,6,4,2,7.555905093611346,1172,-0.1899505839584458,81,-0.1232982163444936,0.613,0
32,1,2,5,1,3,10.307651814911244,789,-0.1827216368152944,69,-0.5025268209512956,0.026,0
40,0,2,5,2,3,7.271217139609844,0,-0.6124892775424908,59,-0.2382571891242579,0.0,0
29,0,1,4,3,4,8.506132244056813,0,0.03246719013750141,69,-0.26266430947649305,0.0,0
51,0,3,6,2,2,7.92588031673756,1329,-0.3581045367483269,78,-0.20579491297959682,0.48,0
44,1,3,2,3,3,9.643550340392906,864,-0.5481814103097596,54,-0.2231435513142097,0.056,1
52,0,3,2,3,2,7.271217139609844,787,-0.5091603444469295,89,-0.29437106060257756,0.547,0
65,1,0,6,1,3,7.907283609426348,0,-0.3065251602532608,59,-0.7444404749474959,0.0,0
47,0,1,3,1,3,8.24564690087386,1970,-0.18874212459687742,76,-0.37251400796847856,0.517,0
53,0,4,6,2,2,8.812992231969966,1115,-0.23572233352106983,51,-0.27575350158650713,0.166,0
52,0,3,4,3,3,7.671826797878781,1173,-0.42617814970570594,37,-0.9942522733438669,0.546,0
37,1,2,3,2,3,9.410992885454862,0,-0.14966077455440627,63,-0.6217571844732723,0.0,0
45,1,3,5,2,2,8.170185652879642,0,-0.623621117911335,66,-0.24334625863172918,0.0,0
46,1,2,2,3,3,7.469654172932128,894,-0.36961545521446726,79,-0.17793120849266178,0.51,0
44,0,2,3,1,4,8.225235324101668,0,-0.04709160753385057,62,-0.32573014008931084,0.0,0
56,1,0,5,2,1,7.955775781534187,1024,0.008959741371471801,28,0.0,0.359,0
56,0,3,5,3,3,7.784057002639929,1892,-0.43850496218636453,76,-0.21072103131565253,0.788,0
56,1,2,3,3,3,9.40804303080844,1080,-0.17197526473981037,66,-0.4307829160924542,0.089,0
36,0,2,3,1,0,7.577633832602728,1179,-0.1427163022015952,67,-0.33128570993391293,0.603,0
42,1,3,3,1,3,8.899457906353966,936,-0.37251400796847856,79,-0.2294131643278051,0.128,0
46,1,3,6,3,3,9.018937706446035,1771,0.0,23,0.0,0.214,1
45,0,4,5,1,2,8.506738733512378,1655,-0.5762534290884459,64,-0.6462635946610948,0.334,0
38,0,2,5,1,2,9.197660318818809,1059,-0.40947312950570314,70,-0.34672461308556435,0.107,0
46,1,2,4,3,2,7.870547844507712,2271,-0.4942963218147801,60,-0.20089294237939007,0.867,0
49,1,3,5,3,3,8.472405008626103,0,-0.2382571891242579,50,-0.4049652330665133,0.0,1
39,1,3,6,3,4,9.476466781462246,943,-0.3768776512562517,72,-0.39452516806982996,0.072,0
42,0,2,2,2,3,8.06211758275474,1160,-0.5310283310835102,83,-0.21815600980317063,0.366,0
47,1,2,2,3,3,8.603187384583098,1628,-0.3624056186477175,18,-0.9545119446943529,0.299,1
53,1,3,3,2,3,7.920446505142607,1811,-0.02326862693935433,25,0.9442949282837525,0.658,0
55,1,2,6,2,1,10.193504397284627,1052,0.03343477608623742,69,-0.2033409240180301,0.039,0
43,0,5,2,3,1,9.35079772467144,0,0.004987541511038968,74,-0.5551258826625707,0.0,1
58,0,2,1,4,3,7.738488122494646,0,-0.9781661355922425,40,-0.8462983600541201,0.0,1
46,1,3,3,6,1,7.7226775164680035,1346,-0.20702416943432653,88,-0.6597124044737079,0.596,0
42,1,4,2,2,2,9.504948404498696,0,-0.33267943838251673,66,-0.1210383283770561,0.0,0
43,0,4,6,2,2,9.521568058002977,0,0.044973365642731196,71,-0.25489224962879004,0.0,1
57,0,3,6,4,2,7.930565854233965,992,-0.355247391947547,81,-0.07364654016829848,0.357,0
53,1,3,5,3,3,9.036463061964891,1498,-0.08121005542554317,56,-0.5869869847315546,0.178,0
45,1,2,4,4,4,9.709660055555972,1374,-0.7787050689215919,71,-0.37106368139083207,0.083,0
56,0,3,2,1,1,8.008032846969307,1660,-0.12783337150988489,72,-0.27971390280260405,0.552,0
52,0,4,1,1,3,8.217438537730187,2168,-0.41248972304512876,89,-0.11204950380862289,0.585,0
57,1,1,6,2,4,10.079455635357908,1967,-0.7721903879003982,43,-0.3285040669720361,0.082,0
38,0,4,4,3,4,8.005367067316664,1969,0.2110709700799406,60,-0.33687231664255274,0.657,0
39,0,1,5,3,3,7.500529485395295,1181,-0.42159449003804794,83,-0.5175146119167874,0.653,0
44,0,3,1,3,2,9.186662244621605,1575,-0.41400143913045073,101,-0.5058380822549516,0.161,0
35,1,2,5,3,3,7.565793282428515,0,-0.14850000831844395,40,-0.5108256237659907,0.0,1
58,0,1,5,2,4,9.721785803621579,1590,-0.12216763397420753,37,-0.49593701127224005,0.095,0
41,0,3,3,2,4,8.57866451350434,0,-0.3581045367483269,29,-1.1457038962019601,0.0,1
52,0,1,3,3,4,7.518607216815252,625,-0.31608154697347896,43,-0.7277386253295643,0.339,1
50,0,3,4,3,3,8.22764270790443,881,-0.2613647641344075,71,-0.1972321695297089,0.235,0
34,1,3,4,3,0,10.229548637857024,0,-0.25231492861448956,73,-0.41703174447962976,0.0,0
43,1,3,5,3,5,9.049349685884057,1042,-0.353821874956326,37,-0.38272562113867487,0.122,0
50,1,4,6,3,2,9.382779928915687,1472,-0.8843076860211043,62,-0.32573014008931084,0.124,0
38,0,4,4,3,2,7.271217139609844,0,-0.9014021193804044,52,-0.7215466550816433,0.0,1
42,1,5,1,1,2,8.797548488481558,1738,-0.3285040669720361,76,-0.15782408519356722,0.263,0
54,0,3,4,1,3,7.552762084214147,1271,-0.5551258826625707,37,-0.38272562113867487,0.667,0
52,0,2,2,3,3,9.106866963499908,2359,-0.11093156070728166,81,-0.2231435513142097,0.262,0
43,0,3,6,1,4,8.620471540869739,1095,-0.5586162876023393,55,-0.03666398437159147,0.198,0
43,1,4,1,1,2,8.90734159541251,656,-0.12216763397420753,126,-0.3856624808119846,0.089,0
49,0,1,6,1,3,7.271217139609844,0,-0.6348782724359695,82,0.04879016416943205,0.0,0
51,0,3,6,3,1,7.9817332866918855,1499,-0.43232256227804705,70,-0.057629112836636416,0.512,0
65,0,0,5,2,3,8.714074899541522,2145,0.31554040058017735,52,-0.3106095770954856,0.352,0
46,0,1,5,4,1,7.271217139609844,0,-0.45098562340997367,44,-0.4620354595965587,0.0,1
47,0,1,6,3,2,8.203577736937952,0,-0.4620354595965587,44,-0.7614260213132397,0.0,1
49,0,2,5,1,3,7.691200097522863,1860,-0.18152187662339034,81,-0.42617814970570594,0.85,0
49,0,3,6,3,3,7.975908360165538,0,-0.23698895813626278,41,-0.7678707267558817,0.0,1
38,1,3,6,3,4,8.136518252115291,1749,-0.5621189181535413,34,-0.47965000629754095,0.512,0
59,0,1,3,3,1,7.331714969726466,0,-0.4019712188539085,77,-0.1827216368152944,0.0,0
46,0,3,4,1,5,9.982575958855092,1778,0.06859279146561167,61,-0.23067181773500128,0.082,0
30,1,0,5,4,3,7.820037989458753,1259,0.07603468627599758,53,-0.6655320135269719,0.506,0
44,1,3,6,3,3,8.326274787396764,785,-0.6106459590482015,22,0.1823215567939546,0.19,0
62,0,1,2,1,2,9.103868127465667,0,-0.06720874969344999,19,-0.5395680926316447,0.0,1
36,0,4,5,2,3,7.830822995135316,1336,-0.28103752973311236,83,-0.21815600980317063,0.531,0
51,1,2,5,3,2,10.261161996807944,0,-0.6812186096946715,66,-0.4942963218147801,0.0,0
51,0,2,2,3,2,7.271217139609844,1141,-0.37106368139083207,85,-0.11765804346823246,0.793,0
48,1,2,3,1,2,9.100078977718645,1279,-0.14618251017808145,73,0.1922718876471227,0.143,0
55,0,1,5,4,4,8.431417414394833,1622,-0.8556661100577202,33,-1.313043899380298,0.353,0
59,0,0,5,3,2,8.94793610670867,1678,0.35276731910771536,42,-0.6931471805599453,0.218,0
41,0,3,2,1,1,9.34687973611501,0,-0.09651090038084373,105,-0.327116141697188,0.0,0
41,1,3,5,2,2,8.6628507638386,0,-0.16134315040876293,80,-0.15082288973458366,0.0,0
46,1,4,5,1,2,7.336285660021297,700,0.8250522514398839,25,0.07973496801885352,0.456,0
46,1,4,1,3,2,8.989319566042951,0,-0.5816058058270378,43,-0.4246479275249383,0.0,1
37,1,2,4,4,3,7.780720886117918,0,0.05732506661926935,85,-0.4049652330665133,0.0,0
36,0,4,6,3,3,9.049349685884057,0,-0.4604494164409239,70,0.0,0.0,0
39,1,2,6,3,3,10.449178263628198,2517,0.050693114315518165,63,-0.2876820724517809,0.073,1
50,0,2,5,2,4,8.305236829492593,0,-0.4155154439616658,41,-0.7678707267558817,0.0,1
46,1,1,4,3,3,8.589327789175437,2324,-0.8603830999358592,49,-0.916290731874155,0.432,0
37,0,2,3,3,4,8.1101268019411,2517,-0.5923972774598022,47,-0.4764241970486583,0.756,1
38,0,3,6,2,2,8.224163512637862,2517,-0.15899573149045795,22,-0.7614260213132397,0.675,1
50,0,2,3,2,2,7.729735331385051,2138,-0.2984060358147566,83,-0.31608154697347896,0.94,0
46,0,3,4,2,3,8.051340933292979,986,0.001998002662673058,56,-0.2156715364755087,0.314,1
41,1,4,3,3,2,9.696955267027116,817,-0.4462871026284195,120,-0.37106368139083207,0.05,0
51,1,2,3,6,3,10.171298495345496,0,-0.42924563677356775,78,-0.10314075891951337,0.0,0
51,0,0,2,2,2,8.326516830239528,2517,-0.24079848655293046,129,-0.36096986822161325,0.609,0
47,1,4,4,5,2,9.267193183568965,1749,-0.4231200433468851,108,-0.5310283310835102,0.165,0
52,1,4,5,2,2,8.91918561004543,2444,-0.47965000629754095,79,-0.33267943838251673,0.327,0
49,0,3,4,4,0,10.044639832292011,1960,-0.47965000629754095,22,0.0,0.085,0
38,1,2,1,1,2,7.271217139609844,1309,-0.17197526473981037,76,-0.10536051565782628,0.91,0
42,0,2,4,2,1,7.718685495198466,1788,-0.6481738149172142,71,0.14149956227369942,0.795,0
44,1,3,2,3,1,10.449178263628198,2123,-0.22189433191377778,107,-0.5960204698292225,0.062,0
65,1,0,3,3,2,9.224637676677007,1295,-0.2770718933397654,24,0.1672079189839064,0.128,0
49,1,3,4,1,4,9.133891199812776,629,-0.41703174447962976,79,-0.5447271754416722,0.068,0
38,0,3,6,2,3,10.296812600750124,857,-0.731888008876376,78,-0.3624056186477175,0.029,0
35,0,2,2,3,3,8.113426639943654,2014,-0.37396644104879345,83,-0.36528331847533263,0.603,0
36,0,4,3,1,2,10.449178263628198,907,-0.5586162876023393,55,-0.3298939212610904,0.026,0
43,1,0,2,2,2,9.327856705404022,0,-0.4620354595965587,85,-0.02326862693935433,0.0,0
49,0,3,3,3,4,7.409741954080923,812,-0.6014799920341214,47,-0.6616485135005743,0.492,0
59,0,2,3,3,3,8.262300941787448,1397,-0.5568695622673976,49,-0.5430045221302259,0.361,1
52,0,2,6,2,3,8.11969625295725,1219,-0.8867319296326107,30,0.0,0.363,0
47,1,3,4,3,3,8.895355616996392,0,-0.5293290953305504,72,-0.27971390280260405,0.0,0
51,1,1,4,3,4,10.104876172047309,946,-0.7444404749474959,37,-0.6124892775424908,0.039,1
45,0,3,6,2,2,8.131236549696116,0,-0.00904074465214907,78,-0.4155154439616658,0.0,1
44,0,1,3,3,3,7.850882664809852,1603,-0.8393296907380268,85,-0.6069694843188929,0.624,0
33,0,4,6,2,3,9.450616322030694,1496,0.031498667059371016,64,-0.5108256237659907,0.118,0
34,0,1,4,3,2,9.679531170964893,0,0.4014570867106256,65,-0.2156715364755087,0.0,0
51,1,1,2,3,3,8.354203562921775,1177,-0.1972321695297089,116,-0.24207156119972859,0.277,0
58,1,3,2,2,1,9.212438170058329,1952,-0.3581045367483269,68,-0.5430045221302259,0.195,0
